HKU_HKSLLEX_ID.status,HKU_HKSLLEX_ID.id,HKU_HKSLLEX_ID.entryType,HKU_HKSLLEX_ID.categories,recording.date,recording.remarks,videoFile.name,videoFile.duration,videoFile.fileExtension,videoFile.supplementary,videoFile.nameOSF,videoFile.nameGIF,ASLLEX2.id,ASLLEX2.legacyIdMapping,ASLLEX2.correspondance,translation.EN-GB.primary,translation.EN-GB.disambiguation,translation.EN-GB.secondary,translation.ZH-HK.primary,translation.ZH-HK.disambiguation,translation.ZH-HK.secondary,translation.ZH-Yue.primary,translation.ZH-Yue.secondary,translation.unichar,translation.unprocessed.en-GB,translation.unprocessed.zh-HK,translation.unprocessed.zh-YUE,translation.literal,translation.figurative.en-GB,translation.figurative.zh-HK,translation.figurative.zh-YUE,source,variant.number,variant.notes,lexicalCategory.0,cuhkcslds_HandshapeFont.CodepointNotation,arto.stringNotation,arto.syllableBoundaries,morphemeCount,demonstrator,etymology.unprocessed.en-GB,etymology.unprocessed.zh-YUE,etymology.formal.en-GB,etymology.formal.zh-HK,etymology.formal.zh-YUE,etymology.category,iconicity.rating.deaf.average,iconicity.rating.deaf.count,iconicity.rating.hearing.average,iconicity.rating.hearing.count,lexicalCategory.1,lexicalCategory.2,videoFile.supplementary.0.fileName,videoFile.supplementary.0.type,videoFile.supplementary.0.content.text,videoFile.supplementary.0.content.language,videoFile.supplementary.0.fileExtension,videoFile.supplementary.1.fileName,videoFile.supplementary.1.type,videoFile.supplementary.1.content.text,videoFile.supplementary.1.content.language,videoFile.supplementary.1.fileExtension
live,HKSLLEX-2023-00000054,vocabulary,,2022-12-31,,HKSLLEX-2023-00000054.mp4,,mp4,,HKSLLEX-2023-00000054-Bug.mp4,HKSLLEX-2023-00000054-Bug.webp,bug,bug,1to1,bug,,,蟲,,,蟲,,,Literal translation: a slender object bending and straightening repeatedly following a straight trajectory; figurative translation (h): a worm wriggling along a line,,,,,,,ASLLEX2,,,名詞,68;0,R,1,1,cynthia,,,,,,,4.5,10,4.263157895,19,,,,,,,,,,,,
live,HKSLLEX-2023-00000055,vocabulary,,2022-12-31,,HKSLLEX-2023-00000055.mp4,,mp4,,HKSLLEX-2023-00000055-Salt.mp4,HKSLLEX-2023-00000055-Salt.webp,salt,salt,1to1,salt,,,鹽,,,鹽,,,"Literal translation: consultant unable to provide explanation; figurative translation (h): potentially related to the action of putting some salt on the tongue, to test whether the white powder is salt or sugar",,,,,,,ASLLEX2,,,名詞,87;0,N,1,1,cynthia,,,,,,,2.2,10,2.470588235,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000056,vocabulary,,2022-12-31,,HKSLLEX-2023-00000056.mp4,,mp4,,HKSLLEX-2023-00000056-Angry.mp4,HKSLLEX-2023-00000056-Angry.webp,angry,angry,1to1,angry,,,嬲,,,嬲,,,Literal translation: a solid object pulled toward the chest and opening into five spokes; figurative translation (h): fires of anger burning in the heart,,,,,,,ASLLEX2,,,動詞,41;0,N,1,1,cynthia,,,,,,,4.7,10,3.272727273,22,形容詞,,,,,,,,,,,
live,HKSLLEX-2023-00000057,vocabulary,,2022-12-31,,HKSLLEX-2023-00000057.mp4,,mp4,,HKSLLEX-2023-00000057-Serious.mp4,HKSLLEX-2023-00000057-Serious.webp,serious,serious,1to1,serious,,,嚴重,,,嚴重,,,,,,,,,,ASLLEX2,,,形容詞,67;0;67;120,N,1,1,cynthia,,,,,,,2.7,10,2.454545455,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000058,vocabulary,,2022-12-31,,HKSLLEX-2023-00000058.mp4,,mp4,,HKSLLEX-2023-00000058-Sick.mp4,HKSLLEX-2023-00000058-Sick.webp,sick,sick,1to1,sick,,,不舒服,,,唔舒服,,,"Literal translation: a hand placed on the forehead; figurative translation (h): placing a hand on the forehead, to see if there is a fever",,,,,,,ASLLEX2,,,形容詞,120;0,A,1,1,cynthia,,,,,,,6,14,5.05,20,,,,,,,,,,,,
live,HKSLLEX-2023-00000059,vocabulary,,2022-12-31,,HKSLLEX-2023-00000059.mp4,,mp4,,HKSLLEX-2023-00000059-Cabbage.mp4,HKSLLEX-2023-00000059-Cabbage.webp,cabbage,cabbage,noASLLEX2,cabbage,,,椰菜,,,椰菜,,,,,,,,,,ASLLEX2,,,名詞,63;63.65;63,"R,R",1.1,2,cynthia,,,,,,,4.571428571,14,2.681818182,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000060,vocabulary,,2022-12-31,,HKSLLEX-2023-00000060.mp4,,mp4,,HKSLLEX-2023-00000060-Minute.mp4,HKSLLEX-2023-00000060-Minute.webp,minute,minute,1to1,minute,,,分鐘,,,分鐘,,,Literal translation: a vertical long slender object placed on the wrist; figurative translation (h): the minute hand of a watch,,,,,,,ASLLEX2,,,名詞,66;54,N,1,1,cynthia,,,,,,,4.2,10,2.086956522,23,,,,,,,,,,,,
live,HKSLLEX-2023-00000061,vocabulary,,2022-12-31,,HKSLLEX-2023-00000061.mp4,,mp4,,HKSLLEX-2023-00000061-Speakers.mp4,HKSLLEX-2023-00000061-Speakers.webp,speakers,speakers,1to1,speakers,,,喇叭,,,喇叭,,,Literal translation: two round circular objects moving back and forth in short quick succession; figurative translation (h): the vibrations of the speaker coverings when the speaker is in use,,,,,,,ASLLEX2,,,名詞,63;63,R,1,1,cynthia,,,,,,,2.3,10,3.058823529,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000062,vocabulary,,2022-12-31,,HKSLLEX-2023-00000062.mp4,,mp4,,HKSLLEX-2023-00000062-Father.mp4,HKSLLEX-2023-00000062-Father.webp,father,father,1to1,father,,,爸爸,,,爸爸,,,"Literal translation: if all digits are considered a list of individual objects starting with the thumb, then the thumb is the first in the list; figurative translation (h*): the thumb indicates the first, as traditionally the father is considered as the first in the household; placed over the lips to indicate the bilabial sound, as lipreading cannot differentiate 爸爸 ""dad"" (baa4 baa1) and 媽媽 ""mom"" (maa4 maa1)",,,,,,,ASLLEX2,,,名詞,50;0,R,1,1,cynthia,,,,,,,3,11,2.470588235,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000063,vocabulary,,2022-12-31,,HKSLLEX-2023-00000063.mp4,,mp4,,HKSLLEX-2023-00000063-Prefer.mp4,HKSLLEX-2023-00000063-Prefer.webp,prefer,prefer,1to1,prefer,,,比較喜歡,,,比較鐘意,,,,,,,,,,ASLLEX2,,,動詞,120;120.77;120,"R,R",1.1,2,cynthia,,,,,,,2.5,10,2.173913043,23,語句,,,,,,,,,,,
live,HKSLLEX-2023-00000064,vocabulary,,2022-12-31,,HKSLLEX-2023-00000064.mp4,,mp4,,HKSLLEX-2023-00000064-Prefer.mp4,HKSLLEX-2023-00000064-Prefer.webp,prefer,^prefer_2,Mto1_other,prefer,,,偏心,,,偏心,,,Literal translation: a vertical flat surface at the chest pushing its way toward the shoulder; figurative translation (h*): the heart leaning toward one side or being closer to one side than the other [remark: the Chinese expression for having a preference is literally a leaning heart],,,,,,,HKU-HKSLLEX,,,形容詞,44;0,A,1,1,cynthia,,,,,,,3.5,10,3,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000065,vocabulary,,2022-12-31,,HKSLLEX-2023-00000065.mp4,,mp4,,HKSLLEX-2023-00000065-Nothing.mp4,HKSLLEX-2023-00000065-Nothing.webp,nothing,nothing,1to1,nothing,,,沒有東西,,,冇嘢,,,Literal translation: morpheme HAVE NOT moving in a circular motion; figurative translation (h): indicating zero or nothing around an area,,,,,,,ASLLEX2,,,,79;0,N,1,1,cynthia,,,,,,,3.4,10,4.052631579,19,,,,,,,,,,,,
live,HKSLLEX-2023-00000066,vocabulary,,2022-12-31,,HKSLLEX-2023-00000066.mp4,,mp4,,HKSLLEX-2023-00000066-Certificate.mp4,HKSLLEX-2023-00000066-Certificate.webp,certificate,certificate,1to1,certificate,,,證書,,,證書,,,"Literal translation: two hands each holding the corners of a thin flat surface between the thumb and index finger; figurative translation (h): hands holding the diagonal corners of the certificate, while being photographed after being awarded",,,,,,,ASLLEX2,,,名詞,51;51,A,1,1,cynthia,,,,,,,2.111111111,9,3.8,20,,,,,,,,,,,,
live,HKSLLEX-2023-00000067,vocabulary,,2022-12-31,,HKSLLEX-2023-00000067.mp4,,mp4,,HKSLLEX-2023-00000067-Important.mp4,HKSLLEX-2023-00000067-Important.webp,important,important,1to1,important,,,重要,,,重要,,,"Literal translation: an object being lowered onto a flat supporting surface, which wobbles under the object's weight; figurative translation (h): morpheme MUCH being heavily lowered, the amount and the weight both indicating importance",,,,,,,ASLLEX2,,,形容詞,67;120,N,1,1,cynthia,,,,,,,1.7,10,2.217391304,23,,,,,,,,,,,,
live,HKSLLEX-2023-00000068,vocabulary,,2022-12-31,,HKSLLEX-2023-00000068.mp4,,mp4,,HKSLLEX-2023-00000068-Delicious.mp4,HKSLLEX-2023-00000068-Delicious.webp,delicious,delicious,1to1,delicious,,,美味,,,好味,,,,,,,,,,ASLLEX2,,,形容詞,67;0.50;0,"R,A",1.1,2,cynthia,,,,,,,5.111111111,9,3.357142857,28,,,,,,,,,,,,
live,HKSLLEX-2023-00000069,vocabulary,,2022-12-31,,HKSLLEX-2023-00000069.mp4,,mp4,,HKSLLEX-2023-00000069-Freckles.mp4,HKSLLEX-2023-00000069-Freckles.webp,freckles,freckles,1to1,freckles,,,雀斑,,,雀斑,,,Literal translation: two five-pointed objects making contact repeatedly with the cheeks; figurative translation (h): many dots on the face,,,,,,,ASLLEX2,,,名詞,62;62,R,1,1,cynthia,,,,,,,5.333333333,6,4.529411765,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000070,vocabulary,,2022-12-31,,HKSLLEX-2023-00000070.mp4,,mp4,,HKSLLEX-2023-00000070-Engagement.mp4,HKSLLEX-2023-00000070-Engagement.webp,engagement,engagement,1to1,engagement,,,訂婚,,,訂婚,,,,,,,,,,ASLLEX2,,,動詞,121;120.50;50,"R,R",1.1,2,cynthia,,,,,,,4.333333333,12,3.227272727,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000071,vocabulary,,2022-12-31,,HKSLLEX-2023-00000071.mp4,,mp4,,HKSLLEX-2023-00000071-Engagement.mp4,HKSLLEX-2023-00000071-Engagement.webp,engagement,^engagement_2,Mto1_other,engagement,,,訂婚,,,訂婚,,,,,,,,,,HKU-HKSLLEX,,,動詞,50;50.121;121,"R,R",1.1,2,cynthia,,,,,,,3.6,10,2.434782609,23,,,,,,,,,,,,
live,HKSLLEX-2023-00000072,vocabulary,,2022-12-31,,HKSLLEX-2023-00000072.mp4,,mp4,,HKSLLEX-2023-00000072-Farm.mp4,HKSLLEX-2023-00000072-Farm.webp,farm,farm,1to1,farm,,,農場,,,農場,,,,,,,,,,ASLLEX2,,,名詞,41;41.66;0,"R,T",1.1,2,cynthia,,,,,,,3.7,10,2.636363636,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000073,vocabulary,,2022-12-31,,HKSLLEX-2023-00000073.mp4,,mp4,,HKSLLEX-2023-00000073-Which.mp4,HKSLLEX-2023-00000073-Which.webp,which,which,1to1,which,,,哪個,,,哪個,,,Literal translation: two GOOD morphemes moving up and down alternately repeatedly; figurative translation (h): to compare which one is better,,,,,,,ASLLEX2,,,代詞,50;50,R,1,1,cynthia,,,,,,,3.909090909,11,3.821428571,28,,,,,,,,,,,,
live,HKSLLEX-2023-00000074,vocabulary,,2022-12-31,,HKSLLEX-2023-00000074.mp4,,mp4,,HKSLLEX-2023-00000074-Peace.mp4,HKSLLEX-2023-00000074-Peace.webp,peace,peace,1to1,peace,,,和平,,,和平,,,"Literal translation: two flat overlapped surfaces moving apart along a horizontal axis; figurative translation (h): referring to the second Chinese character 平 ""flat"" in 和平 ""peace""",,,,,,,ASLLEX2,,,名詞,120;120,R,1,1,cynthia,,,,,,,3.666666667,9,3.529411765,17,形容詞,,,,,,,,,,,
live,HKSLLEX-2023-00000075,vocabulary,,2022-12-31,,HKSLLEX-2023-00000075.mp4,,mp4,,HKSLLEX-2023-00000075-Silly.mp4,HKSLLEX-2023-00000075-Silly.webp,silly,silly,1to1,silly,,,傻,,,傻,,,"Literal translation: a hard object colliding with the forehead; figurative translation (h): referring to the action of smacking the head on the hand, or against a wall, when the person has done something stupid",,,,,,,ASLLEX2,,,形容詞,49;0,N,1,1,cynthia,,,,,,,3.571428571,14,4.35,20,,,,,,,,,,,,
live,HKSLLEX-2023-00000076,vocabulary,,2022-12-31,,HKSLLEX-2023-00000076.mp4,,mp4,,HKSLLEX-2023-00000076-Eat.mp4,HKSLLEX-2023-00000076-Eat.webp,eat,eat_1,1toM,eat,,,吃,,,食,,,Literal translation: hand grasping an object and moving toward the mouth; figurative translation (h): putting food into the mouth,,,,,,,ASLLEX2,,,動詞,121;0,R,1,1,cynthia,,,,,,,6,6,5.1,20,,,,,,,,,,,,
live,HKSLLEX-2023-00000077,vocabulary,,2022-12-31,,HKSLLEX-2023-00000077.mp4,,mp4,,HKSLLEX-2023-00000077-Possible.mp4,HKSLLEX-2023-00000077-Possible.webp,possible,possible,1to1,possible,,,有可能,,,有可能,,,Literal translation: two flat surfaces moving up and down alternately; figurative translation (h): comparing different possibilities,,,,,,,ASLLEX2,,,,120;120,R,1,1,cynthia,,,,,,,3.555555556,9,2.411764706,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000078,vocabulary,,2022-12-31,,HKSLLEX-2023-00000078.mp4,,mp4,,HKSLLEX-2023-00000078-Black.mp4,HKSLLEX-2023-00000078-Black.webp,black,black,1to1,black,,,黑色,,,黑色,,,"Literal translation: two fingers indexing at the hair; figurative translation (h): color of hair, which for Hongkongers is typically black",,,,,,,ASLLEX2,,,名詞,98;0,N,1,1,cynthia,,,,,,,3.333333333,12,1.947368421,19,形容詞,,,,,,,,,,,
live,HKSLLEX-2023-00000079,vocabulary,,2022-12-31,,HKSLLEX-2023-00000079.mp4,,mp4,,HKSLLEX-2023-00000079-Please.mp4,HKSLLEX-2023-00000079-Please.webp,please,please,1to1,please,,,欣慰,,,欣慰,,,Literal translation:  borrowed from ASL,,,,,,,ASLLEX2,,,形容詞,120;120,R,1,1,cynthia,,,,,,,3.7,10,3.882352941,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000080,vocabulary,,2022-12-31,,HKSLLEX-2023-00000080.mp4,,mp4,,HKSLLEX-2023-00000080-Mother.mp4,HKSLLEX-2023-00000080-Mother.webp,mother,mother,1to1,mother,,,媽媽,,,媽咪,,,"Literal translation: if all digits are considered a list of individual objects starting with the thumb, then the index finger is the second in the list; figurative translation (h*): the index finger indicates the second, as traditionally the mother is considered as the second in the household; placed over the lips to indicate the bilabial sound, as lipreading cannot differentiate 爸爸 ""dad"" (baa4 baa1) and 媽媽 ""mom"" (maa4 maa1)",,,,,,,ASLLEX2,,,名詞,66;0,R,1,1,cynthia,,,,,,,3.363636364,11,2,20,,,,,,,,,,,,
live,HKSLLEX-2023-00000081,vocabulary,,2022-12-31,,HKSLLEX-2023-00000081.mp4,,mp4,,HKSLLEX-2023-00000081-Same.mp4,HKSLLEX-2023-00000081-Same.webp,same_1,same_1,1to1,same,,,類似,,,類似,,,Literal translation: two identical objects moving back and forth; figurative translation (h): two identical objects that cannot be differentiated; also can be interpreted as eyes looking before identical objects unable to make a differentiation,,,,,,,ASLLEX2,,,動詞,89;0,N,1,1,cynthia,,,,,,,4.454545455,11,2.25,28,,,,,,,,,,,,
live,HKSLLEX-2023-00000082,vocabulary,,2022-12-31,,HKSLLEX-2023-00000082.mp4,,mp4,,HKSLLEX-2023-00000082-Drink.mp4,HKSLLEX-2023-00000082-Drink.webp,drink,drink,1to1,drink,,,喝,,,飲,,,Literal translation: a hand holding a cylindrical object and moving toward the mouth; figurative translation (h): hand holding a cup toward the mouth to drink,,,,,,,ASLLEX2,,,動詞,60;0,A,1,1,cynthia,,,,,,,5.9,10,5.909090909,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000083,vocabulary,,2022-12-31,,HKSLLEX-2023-00000083.mp4,,mp4,,HKSLLEX-2023-00000083-Scarcely.mp4,HKSLLEX-2023-00000083-Scarcely.webp,scarcely,scarcely,1to1,scarcely,,,幾乎不會,,,幾乎不會,,,Literal translation: consultant unable to provide explanation; figurative translation (h): consultant unable to provide explanation,,,,,,,ASLLEX2,,,,77;0;67;0,N,1,1,cynthia,,,,,,,0.166666667,6,2.272727273,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000084,vocabulary,,2022-12-31,,HKSLLEX-2023-00000084.mp4,,mp4,,HKSLLEX-2023-00000084-Year.mp4,HKSLLEX-2023-00000084-Year.webp,year,year,1to1,year,,,年,,,年,,,"Literal translation: a flat surface falling against another flat surface; figurative translation (h): pages of a Chinese daily calendar being ripped off every day until the end of the year, and the calendar becomes empty",,,,,,,ASLLEX2,,,名詞,62;120,N,1,1,cynthia,,,,,,,1.076923077,13,0.631578947,19,,,,,,,,,,,,
live,HKSLLEX-2023-00000085,vocabulary,,2022-12-31,,HKSLLEX-2023-00000085.mp4,,mp4,,HKSLLEX-2023-00000085-Wait.mp4,HKSLLEX-2023-00000085-Wait.webp,wait,wait,1to1,wait,,,讓,,,等,,,Literal translation: the back of a hand supporting the chin at rest; figurative translation (h): hands supporting chin while waiting for a long time,,,,,,,ASLLEX2,,,動詞,119;0,N,1,1,cynthia,,,,,,,2.857142857,14,2,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000086,vocabulary,,2022-12-31,,HKSLLEX-2023-00000086.mp4,,mp4,,HKSLLEX-2023-00000086-Swallow.mp4,HKSLLEX-2023-00000086-Swallow.webp,swallow,swallow,1to1,swallow,,,吞下,,,吞,,,Literal translation: an object moving from the mouth through the throat toward the stomach; figurative translation (h): foot entering the mouth through the throat to the stomach,,,,,,,ASLLEX2,,,動詞,121;0,R,1,1,cynthia,,,,,,,4.1,10,5,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000087,vocabulary,,2022-12-31,,HKSLLEX-2023-00000087.mp4,,mp4,,HKSLLEX-2023-00000087-Friday.mp4,HKSLLEX-2023-00000087-Friday.webp,friday,friday,1to1,friday,,,星期五,,,星期五,,,"Literal translation: a hand pulling an object from under the arm to the front of the chest, followed by morpheme FIVE; figurative translation (h): the action of pulling the Bible from under the arm (in the past, people held their Bibles under their arm when they went to church on Sunday), referring to the seven days of creation; morpheme FIVE indicates which day of the week",,,,,,,ASLLEX2,,,名詞,62;0,N,1,1,cynthia,,,,,,,4.444444444,9,3.851851852,27,,,,,,,,,,,,
live,HKSLLEX-2023-00000088,vocabulary,,2022-12-31,,HKSLLEX-2023-00000088.mp4,,mp4,,HKSLLEX-2023-00000088-Really.mp4,HKSLLEX-2023-00000088-Really.webp,really,really,1to1,really,,,真的,,,真嘅,,,"Literal translation: two slender objects placed atop each other to form a cross; figurative translation (h): referring to the upper part of the Chinese character 真 ""genuine""",,,,,,,ASLLEX2,,,形容詞,66;66,N,1,1,cynthia,,,,,,,3.5,10,2.65,20,,,,,,,,,,,,
live,HKSLLEX-2023-00000089,vocabulary,,2022-12-31,,HKSLLEX-2023-00000089.mp4,,mp4,,HKSLLEX-2023-00000089-Congratulati.mp4,HKSLLEX-2023-00000089-Congratulati.webp,congratulations,congratulations,1to1,congratulations,,,恭喜,,,恭喜,,,"Literal translation: emblem gesture for ""congratulations""; figurative translation (h*): congratulations (traditional Chinese emblem)",,,,,,,ASLLEX2,,,動詞,49;58,A,1,1,cynthia,,,,,,,6,10,5.863636364,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000090,vocabulary,,2022-12-31,,HKSLLEX-2023-00000090.mp4,,mp4,,HKSLLEX-2023-00000090-Hospital.mp4,HKSLLEX-2023-00000090-Hospital.webp,hospital,hospital,MtoN,hospital,,,醫院,,,醫院,,,,,,,,,,ASLLEX2,,,名詞,52;0.120;120,"R,R",1.1,2,cynthia,,,,,,,5,13,2.826086957,23,,,,,,,,,,,,
live,HKSLLEX-2023-00000091,vocabulary,,2022-12-31,,HKSLLEX-2023-00000091.mp4,,mp4,,HKSLLEX-2023-00000091-Subtract.mp4,HKSLLEX-2023-00000091-Subtract.webp,subtract,subtract,1to1,subtract,,,減,,,減,,,Literal translation: a rectangular flat object slicing off a cubic object; figurative translation (h): cutting off a certain volume from something,,,,,,,ASLLEX2,,,動詞,120;120,N,1,1,cynthia,,,,,,,3.545454545,11,3.55,20,,,,,,,,,,,,
live,HKSLLEX-2023-00000092,vocabulary,,2022-12-31,,HKSLLEX-2023-00000092.mp4,,mp4,,HKSLLEX-2023-00000092-Win.mp4,HKSLLEX-2023-00000092-Win.webp,win,win,1to1,win,,,贏,,,贏,,,"Literal translation: morpheme GOOD moving upward in front of the torso; figurative translation (h*): morpheme GOOD ending up on a higher position, i.e., coming up first, as in a competition; or the handshape can be read as a person, rising to be in a higher position (coming up first)",,,,,,,ASLLEX2,,,動詞,50;0,R,1,1,cynthia,,,,,,,5.5,6,4.136363636,22,形容詞,,,,,,,,,,,
live,HKSLLEX-2023-00000093,vocabulary,,2022-12-31,,HKSLLEX-2023-00000093.mp4,,mp4,,HKSLLEX-2023-00000093-After.mp4,HKSLLEX-2023-00000093-After.webp,after,after,1to1,after,,,之後,,,之後,,,"Literal translation: a moving line exceeding a set stationary line; figurative translation (h): a date, time, or event surpassing a fixed date, time, or event, along the timeline",,,,,,,ASLLEX2,,,名詞,120;120,N,1,1,cynthia,,,,,,,1.8,10,4.588235294,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000094,vocabulary,,2022-12-31,,HKSLLEX-2023-00000094.mp4,,mp4,,HKSLLEX-2023-00000094-Wear.mp4,HKSLLEX-2023-00000094-Wear.webp,wear,wear,1to1,wear,,,身穿,,,身穿,,,Literal translation: two hands grasping at the shoulder and pulling close at the chest; figurative translation (h): holding a piece of clothing with two hands and pulling it up the shoulders,,,,,,,ASLLEX2,,,動詞,121;121,A,1,1,cynthia,,,,,,,5.428571429,14,5,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000095,vocabulary,,2022-12-31,,HKSLLEX-2023-00000095.mp4,,mp4,,HKSLLEX-2023-00000095-Key.mp4,HKSLLEX-2023-00000095-Key.webp,key,key,1to1,key,,,鑰匙,,,鎖匙,,,Literal translation: a hand grasping a small object turning repeatedly; figurative translation (h): turning a key in the lock of a door,,,,,,,ASLLEX2,,,名詞,51;0,A,1,1,cynthia,,,,,,,6,6,5.058823529,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000096,vocabulary,,2022-12-31,,HKSLLEX-2023-00000096.mp4,,mp4,,HKSLLEX-2023-00000096-Try.mp4,HKSLLEX-2023-00000096-Try.webp,try,try,1to1,try,,,嘗試,,,嘗試,,,"Literal translation: consultant unable to provide explanation [remarks: the back-and-forth action implies ""left and right""; a possible literal translation: a hand pushing left and right on a flat surface]; figurative translation (h*): the action of putting sheets of paper aside, referring to the second character 試 in 嘗試 ""try"" (also in 考試 ""exam"")",,,,,,,ASLLEX2,,,動詞,120;120,N,1,1,cynthia,,,,,,,2.5,10,1.882352941,17,名詞,,,,,,,,,,,
live,HKSLLEX-2023-00000097,vocabulary,,2022-12-31,,HKSLLEX-2023-00000097.mp4,,mp4,,HKSLLEX-2023-00000097-Try.mp4,HKSLLEX-2023-00000097-Try.webp,try,^try_2,Mto1_other,try,,,嘗試,,,嘗試,,,Literal translation: consultant unable to provide explanation; figurative translation (h): potentially related to the signs TO GO and INTEREST,,,,,,,HKU-HKSLLEX,,,動詞,102;0,N,1,1,cynthia,,,,,,,0.6,10,1.105263158,19,名詞,,,,,,,,,,,
live,HKSLLEX-2023-00000098,vocabulary,,2022-12-31,,HKSLLEX-2023-00000098.mp4,,mp4,,HKSLLEX-2023-00000098-Where.mp4,HKSLLEX-2023-00000098-Where.webp,where,where,1to1,where,,,哪裡,,,邊度,,,,,,,,,,ASLLEX2,,,代詞,112;120.66;120,"R,N",1.1,2,cynthia,,,,,,,2.9,10,3.454545455,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000099,vocabulary,,2022-12-31,,HKSLLEX-2023-00000099.mp4,,mp4,,HKSLLEX-2023-00000099-Grandfather.mp4,HKSLLEX-2023-00000099-Grandfather.webp,grandfather,grandfather,Mto1,grandfather,,,公公,,,公公,,,"Literal translation: index finger tracing two curved lines from the nostrils to the corners of the mouth; figurative translation (h): tracing the moustache of a grandfather [remarks: in CSL, it refers to the two strokes in the upper part of the Chinese character 公 ""grandfather""]",,,,,,,ASLLEX2,,,名詞,66;0,A,1,1,cynthia,,,,,,,4.615384615,13,3.142857143,28,,,,,,,,,,,,
live,HKSLLEX-2023-00000100,vocabulary,,2022-12-31,,HKSLLEX-2023-00000100.mp4,,mp4,,HKSLLEX-2023-00000100-Grandfather.mp4,HKSLLEX-2023-00000100-Grandfather.webp,grandfather,grandfather,Mto1,grandfather,,,爺爺,,,爺爺,,,Literal translation: hand tracing from the sides of the chin moving downward and closing below the chin; figurative translation (h): referring to the shape of a goatee of a grandfather,,,,,,,ASLLEX2,,,名詞,66;0,R,1,1,cynthia,,,,,,,4.571428571,14,4.181818182,22,,,,,,,,,,,,
